,sentiment,text
2877,0,pypi fail installing markdown with pip and easyinstall downloads the python 3 version 
2878,0,y isnt it as sunny as yesterday 
2879,0,deadline ahead 
2880,0, so true i love frienfeed but there are so many cool apps out there that delivers value and so little time 
2881,0,damn i m missing twitter have been very busy off late and have not got enuff time to be active on twitter  missing all d action
2882,0,why must we continue to say hurtful things when can we be at peace thats all ive ever wanted grr 
2883,0, aww  i wont be that roommate next year
2884,0,bye every one im going to stop being a 3tfan i cant do this any more im a fan only becouse i want to date taryll and he dosent want me 
2885,0, first season yes descended into creepy teen boy humour in season 2  still lt3 muldermoody though
2886,0, no wait their 10cheaper package has 150 more voice minutes its cheaper and substantially better mesedd up 
2887,0,i suck at making jelly cake 
2888,0, swati omg i missed you soo much  have you heard the new jls song 8 ahaa youre probs all jetlagged right now
2889,0,argh fantasy surfer carnage dane marlon amp nat c all out  fantasysurfer
2890,0,feels slightly ill guess i shouldnt have eaten mc ds after all 
2891,0, they dont exist  however anodising services do exist so i could get it done 
2892,0,wishing she hadnt drunk so mush yestaday 
2893,0,i just got an amazing new pedal and i just blew both of my speakers 
2894,0,i wish i was in sydney 
2895,0, proof reading defra greener living fund bid  only a govt dept could have a grant application deadline this close to easter 
2896,0, ohh how i envy you natalie i need a new wardrobe and something to wear out the weekend after this 
2897,0, 
2898,0, yeah i havnt got any cradunlimited to textcall either  sucks will catch up with you today sometime x
2899,0,is sad coz alisons leaving england to france tonight 
2900,0,needs a mouse looks like my lappys touch pad is giving up na  
2901,0,what do u do when u find out that the person u supported and stood behind since day 1 tells u that in the past they tried to blow u off 
2902,0,off out to doctors appointment 
2903,0,nasa lost raw footage from the apollo 11 mission  
2904,0,winter is slowly creeping into cape town  not looking forward to it
2905,0, document management systems always a good idea although rarely seems to happen in practice 
2906,0,i hate this time i am super bored but everyone is sleeping 
2907,0,about to ge ready for work as i have a 9 hour shift ahead of me  x
2908,0, omg front page id be so excited congratulations sorry about torres hurting his paw tho  is that your dog
2909,0,im so tired for no reason other than going to bed late and sleeping in lately it makes me angry 
2910,0, good luck look forward to the update run not an option in this wind seriously blowing a real gale 
2911,0,last day at lshs tomorrow 
2912,0,cant smell tyson any more  
2913,0,wishes twitter had a translator twitter just hasnt caught on in the southern hemisphere yet theyll get there aventually i guess 
2914,0, is sh working for you for me it says that the website is down 
2915,0,alone at the office 
2916,0,xox ohh i hope so  not stopin till i get a reply lol i wunder if marvs read all the vs lyrics haha i can imagine his nxt blog about it
2917,0, it seems like my inlaws are coming over easter we will have to meet another time 
2918,0,my camera spoil 
2919,0,so not motivated to do work 
2920,0, it still wont let me log in i know my users thier cos anth sent me a friend request
2921,0,is still waiting for a dispatch and just got up about an hour ago after sleeping 4 hours guess ill go back to bed 
2922,0,going to sleep have a busy day going to meetings and stuff  miss my girl shes in switzerland 
2923,0,  agreed i wish it could just be pure and easy fun
2924,0,urgh my head hurts think ive had about 7 hours sleep but the cat was miaowing no rest for the wicked
2925,0,one hour latebad plumbers 
2926,0,i really wish i was 100 better so i could be 100 awesome at work  
2927,0,i better be allowed to go to sway sway baby concert or ill seriously cry 
2928,0, tadi di pim udah sempet lirik2 mesra tapi baru abis makan  definitely putting it in my agenda next time i go to pim 
2929,0,marley and me i am crying like a kid but a good movie have a good night people 
2930,0,ive lost my favourite mac lipglossim so upset about iti never lose things 
2931,0,pretty sure everything electrical in my house is slowly dying on me  like i have enough money to replace all my stuff
2932,0,bed is painfully tempting right now but if i take a nap ill probably wake up at 4pm 
2933,0,is frustrated that rudd cant facilitate private enterprise investing in our broadband infrastructureinstead he needs to waste our money 
2934,0, oh wow a little chubster  you cant invite ppl to play uno on facebook at the moment 
2935,0,i want ffxii really bad i never got a chance to play it 
2936,0,in the garage getting an estimate for the wheel damage on my car from sundays  little mishap  not looking good 
2937,0,bah hairline fracture in the impellor hub  titsuptuesday
2938,0,morning everyone bad dream woke me up 
2939,0, no more sneaky late arvo surfs now man  i feel the late arvo glass off is now a distant memory of summer
2940,0,cant sleepi have to wake up in 4 hours 
2941,0, unfortunately it didnt work but thanks for the advice i am bed ridden today 
2942,0,dear fbdimms please give me my 4gb of memory back i used to have 8  running 90 full  crippled pc
2943,0,searching for a job in berlin in summer timedont speak german 
2944,0,piccy coming soon  off to watch 90210 god i wanna move to america soo baadd 
2945,0,oh no its a harrods day  now i really will be sick
2946,0, never mind it didnt work anyway 
2947,0,has been sick  and her back is very bad watching american history x wanna watch american beauty though buy it me
2948,0,entered a online poker tournement against 49 others finished 18th 
2949,0,isnt very happy with twitter at the moment wont let me upload my picture  wishing dougie or tom would reply to me
2950,0,trying to extend reading the watchmen by not reading it at all i dont want it to end 
2951,0, haha nice barbie backgroud he still hasnt replied  lol
2952,0,well it sunny outside but im stuck indoors far far away from a window  roll on dinner
2953,0, youre absolutely right 
2954,0,back to bed for me 
2955,0,i have failed you martha 
2956,0,i dont want to be a grown up yet 
2957,0,as usual  cooking what i hate 
2958,0,incredibly immensely indecisive 
2959,0,so my wish didnt come true  go to hell carolina 
2960,0,yay 2am and not a bit tired 
2961,0, the profile picture makes a happy return i think i need a new promo picture 
2962,0, omg wtf sure he talks now im at school i dont have a phone 
2963,0, ill miss him too bb  the episode seemed unimportant after foreteen found kutner so i stopped watching
2964,0,except for the fact jw stuff is out and it rocks shame im skint 
2965,0, omg i know i am so sad 
2966,0,ternyata hanya gue yang make twitter   
2967,0,being in pain as i have done my back in 
2968,0, clarkes shoes dont fir her  they dont go small enough for her feet  we have to go to specialist shoe shops 
2969,0,off to work ah such is life for the poor amp unknown was thinking earlier how much loot that miley cyrus has at age 15 
2970,0,sitting  and waiting for hours bad customer service 
2971,0,finally wrapped  my body has literally broken down this evening  in bed return of super fever 
2972,0, he hatez me 
2973,0,i really should be sleeping already but just cant seem to get to bed before the sun comes up progress on sorting out life is slowhard 
2974,0,  maybe a broken mbp from ebay one with a broken screen or something good luck
2975,0,no o2 gprs  anyone else with issues
2976,0, no sun here  and i was hoping to sit out on the balcony 
2977,0,the maine please out me to sleep i have tests in the morning 
2978,0,wants to buy big bang theory on dvd  byex
2979,0,fucking boredom makes me wanna go have a smoke 
2980,0, lol aw  i want a cuddles now  you almost made my eyes  leak love you too lt3
2981,0,sleep for now then get up in 4 hours  then a very busy week agh
2982,0,hellmuth so sad 
2983,0,my cousins cant stop playing frozen bubble twisted amp resco bubble bye bye n85 see you after a week or two 
2984,0,pure hurt my neck at the gym 
2985,0,work time 
2986,0,im not ready for school yet 
2987,0,todays plan driving back to vienna spring cleaning in my flat 
2988,0, thats sad 
2989,0,suck  when you know you havent done anything wrong  but it feels like you have 
2990,0,yach i would love to swim but dont know how  
2991,0,m i want eatser show on the 14th not 15th this is bad for me  maddie d
2992,0,today im really amazed scared by how many basic errors i find on ecommerce websites wrong error messages no loading icons etc 
2993,0,why wont twitter let me change my picture 
2994,0, im trying to research some dude for my english assignment that is due tomorrow and my internet keeps freezing and wont load 
2995,0,just got up psh going on the trampoline even though i am all sore 
2996,0,homework 
2997,0, re daily gossip well the twitter gossips are mostly from e online which i cannot access 
2998,0,  this is ashley from kicks afternoon show hes not impressed with the twitter 
2999,0, i sent u a tweet yesterday but i dont know why it didnt work  i guess youre sleeping right now i am working soon noon 
3000,0,english revision class 
3001,0,laptop died on me yesterday have to reinstall but its the perfect time to try out windows 7 beta
3002,0,finalising annual report for 2008 ugh 
3003,0,2 hrs need to go by quick 
3004,0, haha i got to be up at 8  and sit through a 2 hr mass umm like 2 ish is that alright is that too late
3005,0,has got to go into college today  in the holidays  
3006,0, yeah if you get spraying im going to have to pay you to spray my m3 at some point they dont to e46 m3s in white in europe 
3007,0, i would love to be ill next week dude but no pay 
3008,0, not so innocent after all 
3009,0,what happened to last nights twits theyve gone and run away 
3010,0, your internet still down o 
3011,0,thinks she is going to be at this traffic light all night  haha
3012,0,edict just been announced no social networking using the office system  ok tweet this then evening chaps 
3013,0,bored in tec 
3014,0, wish i couldbut the seasons dont change 365 days of the year 
3015,0,heyxboxlive probably shouldnt mention any show with drew carey considering what hes done to major nelson 
3016,0,man im too fucked to be in work 
3017,0,still in the business plan meeting too many back to back presentations 
3018,0,sitting outside doctors surgery so its my turn now  bah what a holiday 
3019,0, well its pishing here  sun looks like it wants to break through hope it dows kids doing my head in 
3020,0,finally home so tired 
3021,0,omg breech again sob 
3022,0,whitout friends 
3023,0,is pisses off legs  feet in loads of pain running from a old man who tryed too trash our tent o 
3024,0,not going swimming 
3025,0,jaska some things they just never get old  i miss maya 
3026,0,wants to go shopping 
3027,0,making a short video windows movie maker has crashed for 20th time but my middle name is perseverence p  should finish the video soon
3028,0,  good morning guys how are you all you know its frustrating i never get a reply  
3029,0, hugs i hope your day gets better cell phone providers are made of suck 
3030,0,rode river circuit asthma hit hard o too wet to mow  amazed or amused that wpac cr limit raised celebrated with coles shop etc 
3031,0,ss favourite youtube clip lightning mcqueen singing quotbarbie girlquot has been taken down 
3032,0,bluewolf not yet no doubt ill get a chance to until tonight works mental thanks to bt cutting off 700 customers today 
3033,0,twitter was down when i went to bed last night but now it back and so am i
3034,0,try to use skimmer by fallon for the first time like the overwiev and style would be cool ig you could browse the photos 
3035,0, outdoors mancant get to the gym this week no time no time  dinner soon babe early next week or brunch sunday
3036,0,dramaa assignmenting is gay too sick but i have to do it 
3037,0, persons who read my twitter cant catch up for another week  cant talk about it here  but yeah sad  
3038,0, strawberry is the absolute best angel delight eva  i had chocolate once but it was too sweet 
3039,0, why 
3040,0, congrats bella misses you 
3041,0,first cold night of the year 
3042,0,my friend coco chris had a party this weekend and it seemed to have been awesome fail i wasnae there 
3043,0,hasnt done any work  oh well
3044,0,my msn hates my guts i wanted to go out tonight 
3045,0,my dog passed away in the night  full on gutted
3046,0,mum just called now my sister is in hospital 
3047,0,still at work 
3048,0,still stuck with the microsoft specialist wont this day ever end 
3049,0,off to bed  damn end of daylight savings  means my son will be awake at 530am 
3050,0,a day of nothingbliss miss my boy tho 
3051,0,tonights episode of house incredibly sad  and it has nothing to do with meatloafs usual bad acting
3052,0,why is it so hot today  
3053,0,playing pkr online poker and has a headache 
3054,0,is pissed off running from that old man who tried too trash our tent has left me with the battle wombs 
3055,0, nice we ran out of filter coffee art work  not good   forgot my bread to make toast bad start to the day
3056,0, dude hope you guys are alright except the homecar 
3057,0,what a lousy day   buh
3058,0, it was in the 80s f just last week 
3059,0,just violated the tuners rule dont buy nonperformance parts sorry  ima buy the air filters next time
3060,0, i cant sleep either 
3061,0,i have the flu 
3062,0, please i need someone to go to it with me 
3063,0, didnt get tickets  live in mk gutted xx
3064,0, but i offered to clean twice 
3065,0, sorry you musta got a bit sick of my dance tweets  sorry to have you unfollow me 
3066,0,cant get past 43 in flight control  
3067,0,morning good mood bad pain lovely day for staying in bed again 
3068,0,is a twitter loner 
3069,0,i cant breathe i hate being sick 
3070,0,it is snowing in tennessee too 
3071,0, im kod   battered and bruised  my arm  the tambourine  self conflicted pain 
3072,0,i have to wake up in 5 hours  laame
3073,0,my interwebs is so fraked up that i can google maps something on my iphone 3bar gprs no 3g faster than my 10mbps cable connection 
3074,0,isnt feeling well still dont get why people say theyre pregnancy is the most beautifull time of theyre life 
3075,0,piroton hope so  i dont have an iphone  
3076,0,what is this i feel  hotter im sicker than ever 
3077,0,  seems tony is away in sheffield 
3078,0, hugs im glad youre here to help me through this  he was my favourite character the white house sucks for stealing him 
3079,0,tomorrow is another daydamn tomorrow is already today 
3080,0,watching realkidpoker daniel negreanu lose 1600 in four hours real time via twitter hes losing it 
3081,0,anticipating a slow empty boring summer 
3082,0,is off to italy today no more starcraft for a couple of weeks though 
3083,0,awake why cant i sleep got to work  6am 4hours 
3084,0, more shopping sounds like a terrible plan  hope you are not dragging your brother with you this time p
3085,0, haha tell me about it i dont get it either  x
3086,0,  i cant sleep i need to work on my speech about huka and youth i hope i get the 10 full marks 
3087,0, no im poor i am not an rn yet so i still have mobi lol 
3088,0,my search decks on tweetdeck are not working since yesterday   anyone else have this problem
3089,0, aw virtual flowers chocolates hugs and kisses lt3
3090,0,im awake people  got nothing to do today  probably watch tv and get rid of all my programs on sky planner  the joy not  
3091,0,out of stock on xbox 360 limied edition red elite at the moment   i must have one 
3092,0,morning all gave the cat his tablet this morning what a mission that is he knows what were up to now and prepares for battle 
3093,0, aww no fair you didnt check the pic i sent you 
3094,0, we dont get to see season 5 of hills till may 
3095,0,driving to my parents and chilling with them well the sun is shining but i dont feel so well today 
3096,0, virgin again today im afraid as im pushed for time having said that i was delayed 40 mins at brum 
3097,0,has the biggest headache  but a second job woo
3098,0,cant wait for bring me the horizon too bad curtis ward is not in the band anymore 
3099,0,no thats not him in the picture i dont have any pics yet 
3100,0,working rite now but have a massive headache building and feeling very sick  
3101,0,jade yepworkstarted badly and has gone rapidly downhill  story of my life to be honest 
3102,0, have to work on homework tmrw
3103,0, lol ugh thats so ominous i hope i dont have to cry over idol this week too fox hates me 
3104,0, if it had happened to anyone else i would have peed myself laughing i scraped my leg 
3105,0, yes babypunch is totally addictive 
3106,0,im yet thinking of earthquake in abruzzoitaly 
3107,0,think i need to start buying and using wrinkle cream 
3108,0,oh man i cant find a tenorion anywhere what am i going to do 
3109,0,it really annoys me when im on msn on my 360 late at night watching a dvd and i fall asleep inadvertently  damn it lukey 
3110,0,finally home now so hungry and now one is home 
3111,0,suppose i should start revision and stop putting this mornings session off tweet soon 
3112,0, just read up about the film looks good although we over here are gonna have to wait for it to come out 
3113,0, u watching loser i wanna cry for sean 
3114,0,wants someone to come back 
3115,0,wishing i hadnt skipped breakfast this morninghungry 
3116,0, i was sniffling for the first time this year at 5am todaycrappy isnt it 
3117,0, i am starting my prep for the pmp exam tomorrow  can relate the feeling
3118,0,artest miss you too  its been too long come back
3119,0,was going to make a site updates twitter account but nahh it wont work 
3120,0,ga i want some peace and quiet hard to find wen living with 6 people living in a small 3 bedroom unit 
3121,0,am gutted checked weather report for the wrong day no fishing for me today 
3122,0,   i love mountains but i live in belgium 
3123,0,looks like baby is going to be born in pi 
3124,0,might go hiking in the big thicket in a couple weeks what monsters are supposed to be in this area chupacabra i hope not 
3125,0,why are there kids shows on pbs right now its supposed to be nature 
3126,0,i suck at french 
3127,0, yep i also seem to get a real slowdown most evening after around 6pm gmt 
3128,0,all work and no play does not a happy linda make  cant wait for the holidays
3129,0,hates his pills oh god why do they have to taste so fuckin horrible 05 liter of coke to flush them down isnt even enough 
3130,0, can only fit 4 people max and its full  otherwise you know it would be yours  sowwi
3131,0, haha but then ud have 2 go to cambeltown  omg i cant even draw well in inkart
3132,0,i always get insomnia at the most inopportune times 
3133,0,youve all failed me 
3134,0,i cant enjoy the weather 
3135,0,i am officially alone on my twitter 
3136,0,ive been awake for so long it feels about 6pm meh 
3137,0, that seems to be a problem with twitters timestamps not much we can do about it 
3138,0,well this day i would like to go out in the sun instead of sitting here looking at excel 
3139,0,when i get mine im going to do a tour of copenhagen with it  hmmph i cant top that   must get thinking  
3140,0,just finished watching the new heroes episodegod i cant wait for next weeks episode  heroes ftw
3141,0,work is dragging pretty tired only got about 2 and a half hours sleep 
3142,0,urgcolds suck 
3143,0,fta anyone heard about this wondering if anyone is carrying voom anymore or are they pretty much dead  
3144,0,is happy because i annihilated a baby huntsman in my kitchen with the cooking panhowever this means a mama one may be in hiding  fuck
3145,0,about to go looking for shoes for my brother looking forward to torquay in april not as sunny as yesterday here 
3146,0,just woke up late again i was supposed to wake up at 6am cause there are lots of things to do late homework mostly 
3147,0,is boarding ek348  as usual no upgrade from ek colombo 
3148,0,missed some good oppertunities 
3149,0, it must be because i slash their characters  sigh gonna go sleep and dream happy things about kutner
3150,0,babies a bit sick  poor honey having a relaxing day otherwise in israel enjoying all the fam
3151,0,best birthday ever untill the house sold 
3152,0,nothings worse than planning on going to the mall with no money  damn unheavens dunks
3153,0,does not want coworkers various lurgies 
3154,0, i am indeed the one with my rlc interview in good stuff thought id finally found something noone else had 
3155,0,linkedin is being really mongy for me tonight in fact it has just sat spinning doing nothing a few times recently 
3156,0,working too  need a break too
3157,0,what a mistake buying that dress i dont even want to go to grad anymore 
3158,0,is back in byron bay  fresh missing all my melbourne friends 
3159,0, ur as bad as  
3160,0, oh dear that means i wont be driven away to do something more productive 
3161,0,bugger the spray paint just showed up i spose that means no riding and doing work for me now sad day
3162,0,got up an hou ago now lerning again really boring stuff 
3163,0, story of my lifestop looking and icaisfrank comes again  what is this i read about a vet visit  memoriesphotos may help
3164,0, it is apparently the chinese government put pressure on the sa one not to let him in whole peace conference was canceled 
3165,0,nothin like throwin up on your customers front door 
3166,0,xox laterr hunn arghh hope i dont miss any tweets lolgunna be at my nans later no  bye x x x
3167,0, we cant go to robina all the shops will be closed because its good friday 
3168,0, ive got return tickets booked for this weekend  if the exchange rate wasnt so bad id go but dont mind missing it really
3169,0,laying in bed and contemplating the meaning of life with a half empty glass that is leaking on the bottom 
3170,0,somethings wrong i keep getting some error graphic instead of the music player when i go to a musicians myspace page now 
3171,0,not goodmunchkinster is not feeling well 
3172,0, im starting to have an headache too am  school amp im so sleepy  got work 2 do this am
3173,0, morning pat  another one in sunny  spain  except its not sunny here today cloudy and raining 
3174,0,the mighty tap are doing a onedate world tour but i will have a newborn  
3175,0,ah my webcam is messed up and wont turn on 
3176,0, the book is awesome there are some other great works in there too couldnt afford to buy it today tho 
3177,0, yeah thats what i was thinking would love to get your feedback on my creative will dm you when dentist has finished 
3178,0,big capacious wooden kitchen island 120x240 metric  thought i was buying it but were not  photos ampc on request if youre interested
3179,0,i just grew another chin 
3180,0,im in a confused state whether to implement a tab interface in the application currently im working in 
3181,0,my sisters kitty eva had three babykittens yesterday but something is wrong with her and needs to go to the vet 
3182,0, most people dont realise how much theyd miss it if they couldnt do it any more 
3183,0,germ damn it its so true  i need help
3184,0,needs a ride to work  im not liking the pospect of the 84 bus
3185,0,drinking milkbeing on youtubelonely   emiliiee
3186,0, its sad cause that was the last gsm company owned by egyptians also orascom was inforced to sell its share to fc 
3187,0,read a word he didnt know and felt his brain preparing to go for the 5way controller before remembering that real books dont have them 
3188,0,its bad that we cant buy it here 
3189,0,these days i dont feel like twittering  dont know why
3190,0,man i want some nike air yeezys but as i dont live in states have no chance in hell  ahh well spend the 200 on 2 pairs of sbs instead
3191,0,frankfurt three times but i dont understand it 
3192,0,three days since my last tweet and no concern i could have been dead peeps the reality is i forgot my password 
3193,0, a person whos genuinely interested in english filipino programming and teaching should make that paper oh wait thats me 
3194,0, im probably worse than you lol so sorry these photos are seriously long overdue  last time i buy a sony cam rubbish
3195,0, but i thought i did  not my fault that you dont pay attention to my genitals
3196,0, wish i could have participated this time 
3197,0,oh i received an answer for a ticket that is 6 month old this is really really  fast  cob ticket
3198,0,i just found out i was unsuccessful in applying for the hampshire probation job  fb
3199,0,s will you be videoing or streaming or podcasting tweeting or anything else cant make it unfortunately 
3200,0,has got work again today 
3201,0, well not far from the station by the looks of it just head there  im actually jealous would love to be in belgium right now 
3202,0,insomnia kickin in  i hate this
3203,0, no im not we are gunna go this hols though i really want to see him 
3204,0,dropped one of the earbuds of my sennheiser in my tea  i really hope its gonna work again 
3205,0,ugh coffee please being at work at 645 is not good for my brain it is now officialy melting 
3206,0, its terrible isnt it dont expect many earthquakes in euruope certainly not bad ones 
3207,0,  you should listen to some music by this dude called andy hull and afew other blokes i even hear theyre playing ldn tomorrow
3208,0,no snoosnoo for you 
3209,0,the computers might be operational but there still isnt much to do 
3210,0,i think the wifi on my iphone is broken it will quotconnectquot but when i actually have to use it thats another story 
3211,0, oh pants im hanging out with the old folks back  in england defo b up 4 1 when i get back tho 
3212,0,watching death racefound out sandra cantu is dead 
3213,0,pizza night and i feel too sick 
3214,0,is playing basketball today lol i wanna go to the pub 
3215,0, twas the antibiotics for root canal  will take polaramine tonight for hives other symptoms have gone now thank goodness
3216,0,is not impressed with the rain i wanted to go market shopping  bleh
3217,0, i wish i could link things as good as you 
3218,0,yepits been 6 weeks  a lady at our church is watching her
3219,0, ah pox say it isnt so 
3220,0,its raining outside looks like snow but its raining 
3221,0, cry 
3222,0,cyrus im still awake too lol cant sleep  glad your up tho 
3223,0, yepits been 6 weeks  a lady at our church is watching her
3224,0, ive advertised on our blog through career sites and used agencies not sure how else i can go about it 
3225,0, last week  theyve got the bike minus a saddle
3226,0, thats great about your license wish youd got the rest of it back 
3227,0,pissed coz a friend is to busy to see me2day 
3228,0,coffee  is turning into starbucks feral childrenwise 
3229,0, yeah i am infact the spray paint is for the mutt i got real delayed with some problems so not finished either yet 
3230,0,at my mama jis place everybody keeps giving me new options to study or work now i get more confused with each passing day 
3231,0, those got cancelled  now everybody else is rattling my brains amp makin me cuss something terrible
3232,0,tiredd  nothing to do today 
3233,0, thanks  sorry 
3234,0,mew  today is a prescribed opiate day me thinks  grr 
3235,0, damn i missed out why didnt you invite me 
3236,0, will likely be unable to attend  crying all the way home 
3237,0, except i missed last weeks slee and now its gone from iplayer 
3238,0, where did top cat go 
3239,0,has got a cold coming  how shite
3240,0,nz lol better let aboy021 know if hes doing the deploy before his 930 bedtime hope you are feeling better being sick sux 
3241,0,not able to sleep  
3242,0,that was it folks springs gone and winter is backits snowing outside 
3243,0,pissed coz a friend is too busy to see me2day 
3244,0, i know the feeling man just lay low for a while some people are just like that  
3245,0,weather cloudy again everyday same time rainy  
3246,0,is revising 
3247,0, i am news to me and sorry to hear about the job 
3248,0,red jaguars blue barracudas green monkeys orange iguanas purple parrots and silver snakes remember legends of the hiddent temple 
3249,0, haha well what makes you think you dont use big words too sadistic p what did i say any way and no i dont sorry babe 
3250,0, id hug you too  poor frumph  
3251,0,andre riue on neighbourswhat has the world come tointernets down  lol
3252,0,looks like rain today bet it buckets down as soon as i step outside front door always the way  downhill all the way from today 
3253,0,66 okie dokie do you wanna ask ash and tegan and yasmin i asked nicole but she said she cant 
3254,0,coughing up a lung  again   ive had this on and off since xmas 
3255,0,ive got a poorly tongue after i burnt it on my chilli last night  had a lovely day yday to thanks guys
3256,0,im up guys  lloll
3257,0,snapemaven owwie  the dictation software wont pick up whispering eh i know meleney has it but dunno how good sound pickup is
3258,0, fine i wont make it up to you  check your dm
3259,0,quite sick going to doctor now 
3260,0,bad day 
3261,0,taking the rents to the airportnot excited about being up this earlyhave to go to work at 8 
3262,0,just poked herself in the eye the mascara  but i love mascara its a god sent
3263,0, shame whats wrong 
3264,0,ive just got my streetcar essay back from jerry and its still no good ah man this is gonna be a bad day 
3265,0,tonights episode of house was sad  i cant believe he left the show i cant stay awake anymore im mad tired had a long day sleep time
3266,0,its 523 and ive been sitting around barely watching im not there i really wanted to see that movie but i keep getting distracted 
3267,0,last day at home today  catching the train at 10am tomorrow has been a nice break but now i need some breakfast a shower and a shave
3268,0,has a poorly cat at home i want to be their to hold her fur back and pass her tissues 
3269,0,see yes i often take the risk of running down the dlr steps but today i just missed that last step and twisted my ankle 
3270,0,why does it take so long to go through one lecture which only took 52 mins to give and its sunny outside someone is mocking me 
3271,0,another assignment to be done an dinner with dad tomoz 
3272,0, will check it out just want a couple to read while away new one at liquid silver just some good readsread some rubbish lately 
3273,0,working  but looking 4ward 2 thailand and this weeks bank holiday weekend
3274,0,ew cookies and cola dont mix well togethermy tummy hurts now 
3275,0, so damn annoying when that happens isnt it  hope she doesnt copy your work 
3276,0,eminem we made you is gawbagerosci   imma cop asher roths album instead fuck em on his quotass like that quot flow
3277,0,ben awake for awile sick 
3278,0, yesh its a bank holiday but everyone else is working trains traffic everything screwed as usual 
3279,0,bleh i strongly dislike working at 545am everyday  
3280,0,headache still a little sleepy i miss ma babyy soo damn much right noww  wakee upp
3281,0,flight of the conchords album has vanished from spotify  what gives com 
3282,0, aw im sorry 
3283,0,spring is finally here cherry blossoms galore such a shame they are so temporary 
3284,0,head got bashed by a door today 
3285,0, yuk end of year accounts i need to make a start of mine too
3286,0,this is amazing but i can only get 41 words per minute  
3287,0, i slept so much when i was a little girl i just started to not sleep as well when i turned 20 
3288,0,why do friends feast while you are on fast 
3289,0,bored of sims for today  still thinking of a name for me and lukes youtube account to post our awesome new vid on  ideas people
3290,0,i want to be trendy 
3291,0,tierd  whats pt swagger mean i love the sound of it
3292,0,feels like i have neglected twilight im sorry  lol
3293,0, oh yes extremely fun when whoever you talk to actually doesnt want to talk to you im so lonely 
3294,0,added the dns system compatibility is okay and am looking forward to the possibilities now open but i need to rework the intro sequence 
3295,0,no cold water tap in our bathroom  i miss my cold water
3296,0,another shoe throwing incident journalist jarnail singh threw a shoe at home minister chidambaram bt missed target 
3297,0,broke my tooth yesterday  it feels like its spilt in half
3298,0, i wish i was on spring break 
3299,0, i still cant believe you have to move i will be over after work to help paint aww rip your wal 
3300,0, i wanna c quotno doubtquot so bad 
3301,0,aw  snapcase arent getting back together i must have dreamt it 
3302,0,  you sure did do some tweets and i missed them  glad to see youre enjoying urself always nice to hear from you x
3303,0,wishing we had fast internet nownot in 8 years  
3304,0,getting ready for work 630315  
3305,0,stopid abbey national i need to get dosh out and its blooming shut 
3306,0, i know where you found that but your url is so much tinier than mine 
3307,0,finding it incredibly unfair that mom got more tan than i even though i spent more time in the sun  miss him like crazy
3308,0,black yes i was invited but will be in san francisco very sorry to miss it 
3309,0,my dota ladder stats on garena dont seem to have been updated 
3310,0,leanne is angry at me 
3311,0, ahh im sorry  theres a nasty virus going around apparentlyshame atagana 
3312,0,amber i dont know how often you check this but i really miss you right now like really really so friggen much  i want a hug ltbethgt
3313,0,ate too many oreos yesterday feel very sick today 
3314,0, i tried the sitecom one to but felt to toylike 
3315,0,i will never like getting up at 5 am  dumb work schedule
3316,0,need cuddling now 
3317,0, i bc hi thoi th l gi t cuc i ri  mnh vn cn nh ci nh tp th b t ca bc   ch tri 
3318,0,aw my whitestrips are not staying on 
3319,0,soluna is slower than accord 
3320,0, shit thats horrible poor kid 
3321,0,btw eventbox is available for free on macheist for every visitors unfortunately i switched to tweetdeck  
3322,0,my back is in bits 
3323,0,hmm so the sun shining brightly thru my curtains lit up my room n woke me up  cnt sleep nw 10 is way too early to wake up 
3324,0,hates maths tuition on a holidaywanted to sync my ipod with the latest tracks nd podcasts  will have to wait until im bck  fb
3325,0,va b dy khi ging mt qu 
3326,0,  aww did your mic work at all
3327,0, aw gemma i hope youre not 
3328,0,wheres my search bar how come aoife got one and i didnt twitter must like her better than me 
3329,0, nobu you evil evil girl 
3330,0,i wish i were playing reindeer games up at fowler 
3331,0,trying to write an essay in english painful 
3332,0, oh no  i know i havent cried that much since wham split up
3333,0,mommy is school closed today 
3334,0, no u shudent have deleted it  x
3335,0, aw that sounds so fun im so bummed that i missed it  did you get to meet anyone
3336,0,trying to check my phone bill online seems like it doesnt like me though 
3337,0,manu ginobili is out for the rest of the season and the playoffs  
3338,0,yeh totally dig firebug but enuff is enuff gonna start using safari4charles  ditch ff and see how debugging goes too many ff crashes 
3339,0,sad movies make me think of things that i dont really wanna think about 
3340,0,i wish there was something for dinner 
3341,0,im up i slept an hour last night death 
3342,0,off to pick up the dog doctors note and back to work 
3343,0,just been given ma marching orders gotta go do some work yay 
3344,0,moving moving moving keep those boxes moving rawhide think ive gone delirious from moving 
3345,0,why is changes by 2pac not on itunes boo 
3346,0,ugh  stupid bug in spamassassin ruleqa backend discovered its going to take some fixing at some point  adding to the todo list 
3347,0, yeah hw 
3348,0,handyman just cancelled on me 
3349,0,hi twiitters  i am so tired right now  falling asleep on msn  i am thinking a less lazy day today p xx
3350,0,fed up of being ill 
3351,0,wow everyone has abandoned twitter 
3352,0,just been given ma marching orders gotta go do some work yay  
3353,0, oh today it is not possible for me  family matters but i will try to attend next 
3354,0,gd mornin world i hav a cold my throat is burnin 
3355,0,morning people away to get some breakfast and then sort myself out and then must start on hwm no lazing about today  xx
